Date,District,Address,Transaction Price,Sq Price,Area,Source,Link
2025-11-18,Tuen Mun,"Flat D, 37/F, Block 6",HKD$6.31 Millions,"@$12,088",522ft²,LAND,https://www.28hse.com/en/estate/detail/nerine-cove-4415/transaction/deal-1472405
2025-11-18,Tung Chung,"Flat F, Low, Block 8, Phase 2","HKD$17,000 ",@$31,548ft²,MIDLAND,https://www.28hse.com/en/estate/detail/caribbean-coast-4710/transaction/rent/deal-1472396
2025-11-18,Tsing Yi,"Flat E, 8/F, Tower 3",HKD$5.49 Millions,"@$10,262",535ft²,LAND,https://www.28hse.com/en/estate/detail/greenview-villa-7904/transaction/deal-1472393
2025-11-18,FanLing,"Flat F, 38/F, Tower 8",HKD$8 Millions,"@$10,114",791ft²,LAND,https://www.28hse.com/en/estate/detail/grand-regentville-4176/transaction/deal-1472388
2025-11-18,Tseung Kwan O,"Flat E, Low, Tower 1 (sky Diamond), Phase 1","HKD$28,500 ",@$46,617ft²,MIDLAND,https://www.28hse.com/en/estate/detail/ocean-wings-6558/transaction/rent/deal-1472384
2025-11-18,FanLing,"Flat 1, 34/F, Yan Hei House--block C",HKD$3.7 Millions,"@$6,679",554ft²,LAND,https://www.28hse.com/en/estate/detail/yan-shing-court-4177/transaction/deal-1472378
2025-11-18,FanLing,"Flat 7, High, Yan Hei House (block C), Yan Shing Court",HKD$4.08 Millions,"@$7,365",554ft²,CENTANET,https://www.28hse.com/en/estate/detail/yan-shing-court-4177/transaction/deal-1472377
2025-11-18,Kwai Chung,"Flat B, 15/F, Block 18",HKD$9.16 Millions,"@$8,149","1,124ft²",LAND,https://www.28hse.com/en/estate/detail/wonderland-villas-4657/transaction/deal-1472373
2025-11-18,Tsuen Wan,"Flat A, 5/F, Tower 3",HKD$6.5 Millions,"@$12,334",527ft²,LAND,https://www.28hse.com/en/estate/detail/new-haven-4583/transaction/deal-1472368
2025-11-18,Ma On Shan,"Flat E, 65/F, Tower 8",HKD$10.2 Millions,"@$14,804",689ft²,LAND,https://www.28hse.com/en/estate/detail/lake-silver-4076/transaction/deal-1472366
2025-11-18,Ma On Shan,"Flat B, Middle, Tower 3, Lake Silver",HKD$9.85 Millions,"@$14,275",690ft²,CENTANET,https://www.28hse.com/en/estate/detail/lake-silver-4076/transaction/deal-1472365
2025-11-18,Sheung Shui,"Flat A1, 1/F, Block A",HKD$3.208 Millions,"@$7,656",,LAND,https://www.28hse.com/en/estate/detail/lung-fung-garden-4215/transaction/deal-1472364
2025-11-18,Ngau Chi Wan,"Flat B, 29/F, Block 5",HKD$5.5 Millions,"@$7,959",,LAND,https://www.28hse.com/en/estate/detail/kingsford-terrace-2066/transaction/deal-1472362
2025-11-18,Ho Man Tin,"Flat B, 10/F, Tower 7",HKD$3.8 Millions,"@$2,573","1,477ft²",LAND,https://www.28hse.com/en/estate/detail/mantin-heights-8805/transaction/deal-1472361
2025-11-18,Mong Kok,"Flat B4, 21/F, Block B",HKD$4 Millions,-,,LAND,https://www.28hse.com/en/estate/detail/shun-king-building-5044/transaction/deal-1472357
2025-11-18,Prince Edward,"Flat E, 9/F, Tower 4",HKD$3.9 Millions,"@$10,372",376ft²,LAND,https://www.28hse.com/en/estate/detail/june-garden-2542/transaction/deal-1472355
2025-11-16,Tai Kok Tsui,"Flat E, High, Tower 1, Phase 1","HKD$17,500 ",@$51,344ft²,CENTANET,https://www.28hse.com/en/estate/detail/metro-harbour-view-2564/transaction/rent/deal-1471329
2025-11-15,Tiu Keng Leng,"Flat B, Middle, Tower 13, Phase 3","HKD$17,500 ",@$39,449ft²,CENTANET,https://www.28hse.com/en/estate/detail/ocean-shores-4003/transaction/rent/deal-1472585
2025-11-15,Tung Chung,"Flat B, High, Tower 2, The Visionary","HKD$42,000 ",@$29,"1,442ft²",CENTANET,https://www.28hse.com/en/estate/detail/the-visionary-8256/transaction/rent/deal-1472580
2025-11-15,Tai Wai,"Flat D, High, Tower 2 (2b), Phase 1","HKD$28,500 ",@$59,483ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-pavilia-farm-27180/transaction/rent/deal-1472556
2025-11-15,Yuen Long,"Flat A, Middle, Tower 6, Phase C The Yoho Hub Ii","HKD$19,500 ",@$42,463ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-yoho-hub-28094/transaction/rent/deal-1472533
2025-11-15,Yuen Long,"Flat F, High, Tower 9, Park Signature","HKD$9,800 ",@$33,301ft²,CENTANET,https://www.28hse.com/en/estate/detail/park-signature-8155/transaction/rent/deal-1472520
2025-11-15,Tai Po,"Flat H, High, Block 4, Phase 2","HKD$13,500 ",@$45,299ft²,CENTANET,https://www.28hse.com/en/estate/detail/tai-po-centre-4131/transaction/rent/deal-1472427
2025-11-15,Ho Man Tin,"Flat B, High, Tower 2, Mantin Heights","HKD$45,000 ",@$48,934ft²,CENTANET,https://www.28hse.com/en/estate/detail/mantin-heights-8805/transaction/rent/deal-1472360
2025-11-15,Mong Kok,"Flat A2, Middle, Block A, Shun King Building","HKD$12,000 ",@$35,346ft²,CENTANET,https://www.28hse.com/en/estate/detail/shun-king-building-5044/transaction/rent/deal-1472356
2025-11-15,Mong Kok,"Flat A5, Middle, One Soho","HKD$21,000 ",@$56,374ft²,CENTANET,https://www.28hse.com/en/estate/detail/one-soho-23662/transaction/rent/deal-1472348
2025-11-15,Olympic,"Flat C, High, Tower 7, The Hermitage","HKD$38,000 ",@$50,758ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-hermitage-5556/transaction/rent/deal-1472265
2025-11-15,Sheung Wan,"Flat D, Middle, Tower 2, Centre Stage","HKD$26,000 ",@$59,443ft²,CENTANET,https://www.28hse.com/en/estate/detail/centre-stage-553/transaction/rent/deal-1472190
2025-11-15,Sheung Wan,"Flat D, High, Tower 1, Centre Stage","HKD$56,500 ",@$62,910ft²,CENTANET,https://www.28hse.com/en/estate/detail/centre-stage-553/transaction/rent/deal-1472189
2025-11-15,Tuen Mun,"Flat B, Middle, Block 2, Phase 2","HKD$11,500 ",@$35,327ft²,CENTANET,https://www.28hse.com/en/estate/detail/tuen-mun-town-plaza-4433/transaction/rent/deal-1472044
2025-11-15,Tuen Mun,"Flat 10, Low, Block E, The Trend Plaza","HKD$11,000 ",@$34,325ft²,CENTANET,https://www.28hse.com/en/estate/detail/trend-plaza-4458/transaction/rent/deal-1472007
2025-11-15,Tsuen Wan,"Flat C, Middle, Block 5, Bayview Garden","HKD$23,500 ",@$31,760ft²,CENTANET,https://www.28hse.com/en/estate/detail/bayview-garden-4608/transaction/rent/deal-1471993
2025-11-15,Pak Shek Kok,"Flat B, Low, Court C Tower 2, The Horizon","HKD$46,000 ",@$45,"1,014ft²",CENTANET,https://www.28hse.com/en/estate/detail/centra-horizon-23608/transaction/rent/deal-1471984
2025-11-15,Yuen Long,"Flat A, Middle, Block 1, Sun Yuen Long Centre","HKD$15,000 ",@$31,485ft²,CENTANET,https://www.28hse.com/en/estate/detail/sun-yuen-long-centre-4255/transaction/rent/deal-1471966
2025-11-15,Ho Man Tin,"Flat C, Middle, Vau Residence","HKD$17,800 ",@$67,264ft²,CENTANET,https://www.28hse.com/en/estate/detail/vau-residence-23678/transaction/rent/deal-1471930
2025-11-15,Kai Tak,"Flat F, High, Tower 5, Phase 1","HKD$27,000 ",@$58,463ft²,CENTANET,https://www.28hse.com/en/estate/detail/cullinan-sky-28097/transaction/rent/deal-1471846
2025-11-15,Kai Tak,"Flat B3, Middle, Tower 3, Phase 1","HKD$18,500 ",@$61,301ft²,CENTANET,https://www.28hse.com/en/estate/detail/cullinan-sky-28097/transaction/rent/deal-1471845
2025-11-15,Kai Tak,"Flat B3, Middle, Tower 3, Phase 1","HKD$18,500 ",@$61,301ft²,CENTANET,https://www.28hse.com/en/estate/detail/cullinan-sky-28097/transaction/rent/deal-1471844
2025-11-15,Wan Chai,"Flat C, Low, Tower 1, Phase 2","HKD$26,000 ",@$60,431ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-avenue-7958/transaction/rent/deal-1471778
2025-11-15,Aberdeen,"Flat 1, Middle, Hoi Tin Court (block M), Aberdeen Centre","HKD$16,500 ",@$38,438ft²,CENTANET,https://www.28hse.com/en/estate/detail/aberdeen-centre-290/transaction/rent/deal-1471756
2025-11-15,Yuen Long,"Flat C, Low, Tower 12, The Reach","HKD$14,000 ",@$32,443ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-reach-7742/transaction/rent/deal-1471708
2025-11-15,Hang Hau,"Flat C, Middle, Tower 6, Residence Oasis","HKD$19,200 ",@$39,488ft²,CENTANET,https://www.28hse.com/en/estate/detail/residence-oasis-4001/transaction/rent/deal-1471679
2025-11-15,Hang Hau,"Flat H, Low, Block 3","HKD$20,624 ",@$36,566ft²,MIDLAND,https://www.28hse.com/en/estate/detail/residence-oasis-4001/transaction/rent/deal-1471678
2025-11-15,ShaTin,"Flat A, Low, Stage 2 - Blk 2 - (archie Garden), Stage 2","HKD$14,800 ",@$42,350ft²,MIDLAND,https://www.28hse.com/en/estate/detail/shatinpark-4118/transaction/rent/deal-1471666
2025-11-15,Tseung Kwan O,"Flat E, Middle, Tower 10, Phase 2","HKD$17,800 ",@$46,384ft²,CENTANET,https://www.28hse.com/en/estate/detail/park-central-4007/transaction/rent/deal-1471655
2025-11-15,Tseung Kwan O,"Flat G, Low, Tower 10, Phase 2","HKD$18,300 ",@$42,438ft²,CENTANET,https://www.28hse.com/en/estate/detail/park-central-4007/transaction/rent/deal-1471654
2025-11-15,Tseung Kwan O,"Flat E, Middle, Block 10, Phase 2","HKD$17,800 ",@$46,384ft²,MIDLAND,https://www.28hse.com/en/estate/detail/park-central-4007/transaction/rent/deal-1471653
2025-11-15,Tung Chung,"Flat D, High, Tower 7, Phase 2 Albany Cove","HKD$19,000 ",@$30,637ft²,CENTANET,https://www.28hse.com/en/estate/detail/caribbean-coast-4710/transaction/rent/deal-1471640
2025-11-15,Tung Chung,"Flat C, Low, Tower 16, Phase 4 Crystal Cove","HKD$16,000 ",@$28,563ft²,CENTANET,https://www.28hse.com/en/estate/detail/caribbean-coast-4710/transaction/rent/deal-1471639
2025-11-15,Tsuen Wan,"Flat 4, High, Block C, Luk Yeung Sun Chuen","HKD$21,000 ",@$36,582ft²,CENTANET,https://www.28hse.com/en/estate/detail/luk-yeung-sun-chuen-4579/transaction/rent/deal-1471593
2025-11-15,Tsuen Wan,"Flat 8, High, Block Q, Luk Yeung Sun Chuen","HKD$18,500 ",@$39,475ft²,CENTANET,https://www.28hse.com/en/estate/detail/luk-yeung-sun-chuen-4579/transaction/rent/deal-1471592
2025-11-15,Tai Wo,"Flat E, High, Block 5, Phase 1","HKD$15,000 ",@$38,400ft²,CENTANET,https://www.28hse.com/en/estate/detail/serenity-park-4130/transaction/rent/deal-1471562
2025-11-15,Tung Chung,"Flat F, Low, Block 9, Phase 2","HKD$17,500 ",@$30,592ft²,CENTANET,https://www.28hse.com/en/estate/detail/tung-chung-crescent-4713/transaction/rent/deal-1471553
2025-11-15,Tung Chung,"Flat D, Low, Block 8, Phase 2","HKD$19,800 ",@$38,527ft²,CENTANET,https://www.28hse.com/en/estate/detail/tung-chung-crescent-4713/transaction/rent/deal-1471552
2025-11-15,Tuen Mun,"Flat C, Middle, Dragor Tower 2, Phase 3a","HKD$12,800 ",@$43,301ft²,CENTANET,https://www.28hse.com/en/estate/detail/novo-land-27941/transaction/rent/deal-1471542
2025-11-15,Tuen Mun,"Flat D, Low, Bergen Tower 3, Phase 1b","HKD$14,000 ",@$35,403ft²,CENTANET,https://www.28hse.com/en/estate/detail/novo-land-27941/transaction/rent/deal-1471541
2025-11-18,Mei Foo,"Flat E, 7/F, Block 5",HKD$9 Millions,"@$18,145",496ft²,LAND,https://www.28hse.com/en/estate/detail/manhattan-hill-2522/transaction/deal-1472354
2025-11-18,To Kwa Wan,"Flat 15, 7/F, Block A",HKD$2 Millions,-,,LAND,https://www.28hse.com/en/estate/detail/i-feng-mansions-3077/transaction/deal-1472353
2025-11-18,To Kwa Wan,"Flat 3, 5/F, Tung Shun Hing Building",HKD$1 Millions,"@$3,096",323ft²,LAND,https://www.28hse.com/en/estate/detail/tung-shun-hing-building-5762/transaction/deal-1472352
2025-11-18,Tai Kok Tsui,"Flat A4, 4/F, Block A",HKD$2.5 Millions,-,,LAND,https://www.28hse.com/en/estate/detail/fuk-wo-mansion-7264/transaction/deal-1472351
2025-11-18,Mong Kok,"Flat B2, 12/F, One Soho",HKD$5.8 Millions,"@$20,351",285ft²,LAND,https://www.28hse.com/en/estate/detail/one-soho-23662/transaction/deal-1472349
2025-11-18,Lai Chi Kok,"Flat A, 47/F, Tower 7",HKD$8.9 Millions,"@$16,065",554ft²,LAND,https://www.28hse.com/en/estate/detail/the-pacifica-2450/transaction/deal-1472318
2025-11-18,Lai Chi Kok,"Flat B, Low, Block 7, Phase 2","HKD$25,000 ",@$45,554ft²,MIDLAND,https://www.28hse.com/en/estate/detail/the-pacifica-2450/transaction/rent/deal-1472316
2025-11-18,Ho Man Tin,"Flat B, 26/F, Block 1",HKD$21.2 Millions,"@$19,739","1,074ft²",LAND,https://www.28hse.com/en/estate/detail/parc-palais-2241/transaction/deal-1472315
2025-11-18,Cheung Sha Wan,"Flat A5, 4/F, Block A",HKD$3.088 Millions,"@$11,697",264ft²,LAND,https://www.28hse.com/en/estate/detail/merlin-centre-2453/transaction/deal-1472313
2025-11-18,San Po Kong,"Flat B, 13/F, Tower 6",HKD$14.28 Millions,"@$17,122",834ft²,LAND,https://www.28hse.com/en/estate/detail/the-latitude-5089/transaction/deal-1472312
2025-11-18,Ho Man Tin,"Flat C, 10/F, Tower 7",HKD$6.58 Millions,"@$16,247",405ft²,LAND,https://www.28hse.com/en/estate/detail/one-homantin-8804/transaction/deal-1472310
2025-11-18,Hung Hom,"Flat 8, 8/F, Block C",HKD$2.8 Millions,-,,LAND,https://www.28hse.com/en/estate/detail/whampoa-building-3064/transaction/deal-1472309
2025-11-18,Yau Ma Tei,"Flat ST-566A, 18/F, Kiu Kin Mansion",HKD$3 Millions,-,,LAND,https://www.28hse.com/en/estate/detail/kiu-kin-mansion-7974/transaction/deal-1472308
2025-11-18,Ho Man Tin,"Flat A, 10/F, Block 4",HKD$3.75 Millions,"@$3,977",943ft²,LAND,https://www.28hse.com/en/estate/detail/mandarin-court-2279/transaction/deal-1472307
2025-11-18,To Kwa Wan,"Flat D, 37/F, Tower 5",HKD$7.8 Millions,"@$14,208",549ft²,LAND,https://www.28hse.com/en/estate/detail/grand-waterfront-2548/transaction/deal-1472306
2025-11-18,To Kwa Wan,"Flat XX, 1/F, Kiu Fat Mansion",HKD$2.5 Millions,-,,LAND,https://www.28hse.com/en/estate/detail/kiu-fat-mansion-3081/transaction/deal-1472305
2025-11-18,To Kwa Wan,"Flat QQ, 9/F, Kiu Fat Mansion",HKD$2.68 Millions,-,,LAND,https://www.28hse.com/en/estate/detail/kiu-fat-mansion-3081/transaction/deal-1472304
2025-11-18,Kai Tak,"Flat E, 7/F, Tower 2a",HKD$9.15 Millions,"@$17,429",525ft²,LAND,https://www.28hse.com/en/estate/detail/vibe-centro-22198/transaction/deal-1472303
2025-11-18,Yau Tong,"Flat G, 12/F, Tower 2",HKD$9.083 Millions,"@$15,420",589ft²,LAND,https://www.28hse.com/en/estate/detail/chill-residence-27526/transaction/deal-1472302
2025-11-18,Yau Tong,"Flat A, 25/F, Tower 2",HKD$12.475 Millions,"@$17,088",730ft²,LAND,https://www.28hse.com/en/estate/detail/chill-residence-27526/transaction/deal-1472301
2025-11-18,Kowloon Bay,"Flat E, 8/F, Tower 1a",HKD$7.5 Millions,"@$13,661",549ft²,LAND,https://www.28hse.com/en/estate/detail/uptown-east-28743/transaction/deal-1472252
2025-11-18,Yau Ma Tei,"Flat H, 5/F, Hing Wah Building",HKD$1.938 Millions,"@$7,022",276ft²,LAND,https://www.28hse.com/en/estate/detail/hing-wah-building-6241/transaction/deal-1472251
2025-11-18,Kowloon Bay,"Flat 5, 30/F, Block B",HKD$4.65 Millions,"@$11,923",390ft²,LAND,https://www.28hse.com/en/estate/detail/amoy-gardens-2081/transaction/deal-1472250
2025-11-18,Kowloon Bay,"Flat 1, 6/F, Block M",HKD$4.306 Millions,"@$12,096",356ft²,LAND,https://www.28hse.com/en/estate/detail/amoy-gardens-2081/transaction/deal-1472249
2025-11-18,Kowloon Bay,"Flat 8, Low, Block D, Phase 1",HKD$4.35 Millions,"@$11,600",375ft²,CENTANET,https://www.28hse.com/en/estate/detail/amoy-gardens-2081/transaction/deal-1472248
2025-11-18,Kowloon Station,"Flat B, 41/F, Tower 3",HKD$32 Millions,"@$30,160","1,061ft²",LAND,https://www.28hse.com/en/estate/detail/the-harbour-side-2583/transaction/deal-1472245
2025-11-18,Nam Cheong,"Flat 11, 24/F, Hoi Tak Court",HKD$3.2 Millions,"@$11,470",279ft²,LAND,https://www.28hse.com/en/estate/detail/hoi-tak-court-26186/transaction/deal-1472243
2025-11-18,Lam Tin,"Flat F, 16/F, Block 25",HKD$5.68 Millions,"@$10,986",517ft²,LAND,https://www.28hse.com/en/estate/detail/laguna-city-2000/transaction/deal-1472242
2025-11-18,Lam Tin,"Flat D, 2/F, Block 32",HKD$6.6 Millions,"@$9,607",687ft²,LAND,https://www.28hse.com/en/estate/detail/laguna-city-2000/transaction/deal-1472241
2025-11-18,Kowloon City,"Flat C, 3/F, Tai Gardens",HKD$4.5 Millions,"@$6,860",,LAND,https://www.28hse.com/en/estate/detail/tai-gardens-2680/transaction/deal-1472240
2025-11-18,Kowloon Bay,"Flat C, 21/F, Block 5",HKD$4.1 Millions,"@$8,723",,LAND,https://www.28hse.com/en/estate/detail/richland-gardens-2082/transaction/deal-1472239
2025-11-18,Taikoo Shing,"Flat B, Low, (t-51) Chi Sing Mansion, Sing Fai Terrace",HKD$8.25 Millions,"@$14,175",582ft²,CENTANET,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/transaction/deal-1472230
2025-11-18,Taikoo Shing,"Flat H, Low, (t-44) Pak Hoi Mansion, Kwun Hoi Terrace",HKD$9.3 Millions,"@$13,136",708ft²,CENTANET,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/transaction/deal-1472229
2025-11-18,Taikoo Shing,"Flat A, Low, Hang Sing Mansion, Sing Fai Terrace","HKD$32,000 ",@$43,748ft²,MIDLAND,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/transaction/rent/deal-1472227
2025-11-18,North Point,"Flat E, 20/F, Everwin Building",HKD$6.6 Millions,"@$18,283",,LAND,https://www.28hse.com/en/estate/detail/everwin-building-5419/transaction/deal-1472226
2025-11-18,Siu Sai Wan,"Flat F, 25/F, Block 1",HKD$3.2 Millions,"@$6,612",484ft²,LAND,https://www.28hse.com/en/estate/detail/fullview-garden-1252/transaction/deal-1472225
2025-11-18,Quarry Bay,"Flat 33, 3/F, Tak Lee Building",HKD$3 Millions,"@$9,375",,LAND,https://www.28hse.com/en/estate/detail/tak-lee-building-5141/transaction/deal-1472224
2025-11-18,Kennedy Town,"Flat E, 25/F,  Kennedy 38",HKD$7.786 Millions,"@$29,717",262ft²,LAND,https://www.28hse.com/en/estate/detail/kennedy-38-23723/transaction/deal-1472223
2025-11-18,Tai Hang,"Flat G, 16/F, Block 1",HKD$8.78 Millions,"@$15,458",568ft²,LAND,https://www.28hse.com/en/estate/detail/illumination-terrace-1002/transaction/deal-1472222
2025-11-18,Sheung Wan,"Flat D, 16/F, Tower B",HKD$13.5 Millions,"@$17,647",765ft²,LAND,https://www.28hse.com/en/estate/detail/hollywood-terrace-700/transaction/deal-1472220
2025-11-15,Baguio Villa,"Flat D, High, Block 26, Baguio Villa","HKD$40,000 ",@$41,976ft²,CENTANET,https://www.28hse.com/en/estate/detail/baguio-villa-275/transaction/rent/deal-1471219
2025-11-15,ShaTin,"Flat H, High, Block B2 ( Yae Lam Court )","HKD$15,600 ",@$48,326ft²,MIDLAND,https://www.28hse.com/en/estate/detail/lucky-plaza-4082/transaction/rent/deal-1471141
2025-11-15,ShaTin,"Flat D, Middle, Block 30, Site 3","HKD$14,000 ",@$43,327ft²,CENTANET,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/transaction/rent/deal-1471137
2025-11-15,Ma Wan,"Flat B, High, Block 12, Phase 1","HKD$20,000 ",@$30,668ft²,MIDLAND,https://www.28hse.com/en/estate/detail/park-island-4690/transaction/rent/deal-1471134
2025-11-15,Ma Wan,"Flat A, Low, Block 10, Phase 1","HKD$28,000 ",@$35,807ft²,MIDLAND,https://www.28hse.com/en/estate/detail/park-island-4690/transaction/rent/deal-1471133
2025-11-15,Tin Shui Wai,"Flat A8, Middle, Tower 5a, Phase 1","HKD$15,000 ",@$34,437ft²,CENTANET,https://www.28hse.com/en/estate/detail/wetland-seasons-bay-23683/transaction/rent/deal-1471131
2025-11-15,Tai Po,"Flat 3, Low, Block B, Jade Plaza","HKD$11,500 ",@$44,262ft²,CENTANET,https://www.28hse.com/en/estate/detail/jade-plaza-4204/transaction/rent/deal-1471130
2025-11-15,Hang Hau,"Flat G, High, Block 5, La Cite Noble","HKD$15,000 ",@$40,377ft²,CENTANET,https://www.28hse.com/en/estate/detail/la-cite-noble-4004/transaction/rent/deal-1471129
2025-11-15,Tsuen Wan,"Flat B, High, Block 8, Phase 2","HKD$16,800 ",@$29,572ft²,CENTANET,https://www.28hse.com/en/estate/detail/belvedere-garden-4581/transaction/rent/deal-1471127
2025-11-15,Ma On Shan,"Flat G, Low, Tower 7, Lake Silver","HKD$18,000 ",@$32,564ft²,CENTANET,https://www.28hse.com/en/estate/detail/lake-silver-4076/transaction/rent/deal-1471126
2025-11-15,Ma On Shan,"Flat 2, High, Block L, Phase 4","HKD$14,500 ",@$40,363ft²,CENTANET,https://www.28hse.com/en/estate/detail/sunshine-city-4040/transaction/rent/deal-1471124
2025-11-15,Yuen Long,"Flat C, Middle, Tower 35b, Park Yoho Milano (phase 2c)","HKD$14,500 ",@$29,495ft²,MIDLAND,https://www.28hse.com/en/estate/detail/park-yoho-25641/transaction/rent/deal-1471122
2025-11-15,Yuen Long,"Flat D, High, Tower 25a, Phase 2b Park Yoho Napoli","HKD$18,000 ",@$28,635ft²,CENTANET,https://www.28hse.com/en/estate/detail/park-yoho-25641/transaction/rent/deal-1471120
2025-11-15,Po Lam,"Flat G, High, Tower 3, Phase 2","HKD$17,500 ",@$48,363ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-metro-city-4000/transaction/rent/deal-1471118
2025-11-15,Tsuen Wan Sham Tseng,"Flat A, High, Block 18, Phase 3","HKD$18,000 ",@$19,947ft²,CENTANET,https://www.28hse.com/en/estate/detail/hong-kong-garden-4544/transaction/rent/deal-1471114
2025-11-15,Kowloon Station,"Flat E, Low, Tower 3, The Harbourside","HKD$43,000 ",@$58,743ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-harbour-side-2583/transaction/rent/deal-1471111
2025-11-15,Kowloon Station,"Flat D, High, Tower 2, The Harbourside","HKD$55,000 ",@$52,"1,056ft²",CENTANET,https://www.28hse.com/en/estate/detail/the-harbour-side-2583/transaction/rent/deal-1471110
2025-11-15,Nam Cheong,"Flat A, Middle, Tower 2b, Phase 2a","HKD$22,800 ",@$61,374ft²,CENTANET,https://www.28hse.com/en/estate/detail/cullinan-west-27511/transaction/rent/deal-1471106
2025-11-15,Nam Cheong,"Flat G, Low, Tower 1b, Phase 2a","HKD$20,500 ",@$58,355ft²,CENTANET,https://www.28hse.com/en/estate/detail/cullinan-west-27511/transaction/rent/deal-1471105
2025-11-15,Nam Cheong,"Flat G, Low, Tower 7, Phase 5 Cullinan West Iii","HKD$21,500 ",@$61,351ft²,CENTANET,https://www.28hse.com/en/estate/detail/cullinan-west-27511/transaction/rent/deal-1471104
2025-11-15,Tin Shui Wai,"Flat C, Middle, Block 4, Phase 2 Sherwood Court","HKD$13,500 ",@$25,551ft²,CENTANET,https://www.28hse.com/en/estate/detail/kingswood-villas-4390/transaction/rent/deal-1471524
2025-11-15,Tin Shui Wai,"Flat D, High, Block 6, Phase 5 Lynwood Court","HKD$13,200 ",@$24,544ft²,CENTANET,https://www.28hse.com/en/estate/detail/kingswood-villas-4390/transaction/rent/deal-1471523
2025-11-15,Tin Shui Wai,"Flat C, Low, Block 9, Phase 7 Kenswood Court","HKD$12,500 ",@$23,546ft²,CENTANET,https://www.28hse.com/en/estate/detail/kingswood-villas-4390/transaction/rent/deal-1471522
2025-11-15,Tung Chung,"Flat E, High, Block 1, Phase 4 Le Bleu Deux","HKD$21,500 ",@$39,548ft²,CENTANET,https://www.28hse.com/en/estate/detail/coastal-skyline-4711/transaction/rent/deal-1471509
2025-11-15,Tung Chung,"Flat G, Low, Block 2, Phase 1","HKD$17,000 ",@$35,485ft²,CENTANET,https://www.28hse.com/en/estate/detail/coastal-skyline-4711/transaction/rent/deal-1471508
2025-11-15,Pak Shek Kok,"Flat A, Lowrise 5, Ll","HKD$23,500 ",@$36,658ft²,CENTANET,https://www.28hse.com/en/estate/detail/mayfair-by-the-sea-i-ii-8419/transaction/rent/deal-1471490
2025-11-15,Yuen Long,"Flat E, Middle, Block M8, Yoho Midtown","HKD$34,200 ",@$36,948ft²,MIDLAND,https://www.28hse.com/en/estate/detail/yoho-town-4250/transaction/rent/deal-1471473
2025-11-15,Tseung Kwan O,"Flat E, Low, Tower 3, The Papillons","HKD$20,800 ",@$44,475ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-papillons-8909/transaction/rent/deal-1471455
2025-11-15,Yuen Long,"Flat B, Middle, Enna Boulevard Tower 8, Riva","HKD$18,000 ",@$28,649ft²,CENTANET,https://www.28hse.com/en/estate/detail/riva-7707/transaction/rent/deal-1471452
2025-11-15,Tseung Kwan O,"Flat G, High, Block 1, The Grandiose","HKD$18,200 ",@$40,453ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-grandiose-4005/transaction/rent/deal-1471426
2025-11-15,Fotan,"Flat H, Middle, Block 11, Phase 2","HKD$34,800 ",@$33,"1,039ft²",CENTANET,https://www.28hse.com/en/estate/detail/royal-ascot-4128/transaction/rent/deal-1471416
2025-11-15,Olympic,"Flat D, Low, Tower 6, Island Harbourview","HKD$32,000 ",@$46,695ft²,CENTANET,https://www.28hse.com/en/estate/detail/island-harbourview-2562/transaction/rent/deal-1471367
2025-11-15,Olympic,"Flat E, High, Block 07","HKD$33,000 ",@$45,727ft²,MIDLAND,https://www.28hse.com/en/estate/detail/island-harbourview-2562/transaction/rent/deal-1471366
2025-11-15,Cheung Sha Wan,"Flat A, High, Tower 6, Phase 2","HKD$43,000 ",@$54,797ft²,CENTANET,https://www.28hse.com/en/estate/detail/grand-victoria-i-23650/transaction/rent/deal-1471341
2025-11-15,Tai Kok Tsui,"Flat A, High, Tower 3, Phase 1","HKD$16,500 ",@$51,326ft²,CENTANET,https://www.28hse.com/en/estate/detail/metro-harbour-view-2564/transaction/rent/deal-1471328
2025-11-15,Kai Tak,"Flat E, High, Tower 2b, Vibe Centro","HKD$23,000 ",@$44,519ft²,CENTANET,https://www.28hse.com/en/estate/detail/vibe-centro-22198/transaction/rent/deal-1471311
2025-11-15,Kai Tak,"Flat A, Low, Tower 1, K. City","HKD$23,800 ",@$47,507ft²,CENTANET,https://www.28hse.com/en/estate/detail/k-city-22114/transaction/rent/deal-1471271
2025-11-15,Quarry Bay,"Flat H, High, Block 6, Nan Fung Sun Chuen","HKD$21,000 ",@$37,570ft²,CENTANET,https://www.28hse.com/en/estate/detail/nan-fung-sun-chuen-1121/transaction/rent/deal-1471236
2025-11-15,North Point,"Flat F, Low, Block 7, Phase 2","HKD$23,800 ",@$38,626ft²,CENTANET,https://www.28hse.com/en/estate/detail/city-garden-1070/transaction/rent/deal-1471227
